OrderID,OrderDate,OrderDate,CustomerID,CustomerName,Region,Country,SalesChannel,ProductCategory,Product,Quantity,UnitPrice,GrossSales,DiscountPct,DiscountAmount,NetSales,ShippingCost,TaxRate,TaxAmount,TotalAmount,PaymentMethod,OrderStatus,SalesRep,CustomerRating,IsReturningCustomer
ORD-111485,6-Jan-25,1/6/2025,CUST-2481,Wei Okafor,Asia,Japan,Mobile App,Books,Cookbook,2,219.08,438.16,0,0,438.16,32.65,0.2,87.63,558.44,Cash on Delivery,Delivered,A. Chen,3,TRUE
ORD-100598,3-Jan-23,1/3/2023,CUST-4354,Mary Perez,Europe,Spain,Website,Office Supplies,Sticky Notes,11,891.41,9805.51,0.05,490.28,9315.23,18.38,0.05,465.76,9799.37,Debit Card,Delivered,T. Andersson,5,FALSE
ORD-103138,7-Sep-23,9/7/2023,CUST-2715,Wei Johnson,Europe,Italy,Mobile App,Electronics,Noise Cancelling Headphones,12,365.58,4386.96,0.15,658.04,3728.92,16.17,0.085,316.96,4062.05,Credit Card,Delivered,S. Patel,0,FALSE
ORD-106028,20-Apr-24,4/20/2024,CUST-3719,Jessica Taylor,South America,Chile,Marketplace - eBay,Electronics,Mechanical Keyboard,4,702.37,2809.48,0,0,2809.48,17.32,0.2,561.9,3388.7,Bank Transfer,Delivered,R. Silva,3,TRUE
ORD-109849,1-May-23,5/1/2023,CUST-3788,Barbara Jones,Africa,Egypt,Website,Clothing,Cotton T-Shirt,2,93.4,186.8,0,0,186.8,12.75,0.1,18.68,218.23,Debit Card,Delivered,L. Novak,2,TRUE
ORD-104777,31-Oct-24,10/31/2024,CUST-1508,Jessica Smith,Europe,Italy,Website,Home & Kitchen,Electric Kettle,4,549.48,2197.92,0.1,219.79,1978.13,28.97,0.05,98.91,2106.01,Cash on Delivery,Shipped,A. Chen,2,TRUE
ORD-113890,6-Mar-23,3/6/2023,CUST-1128,Jessica Perez,Asia,India,Marketplace - eBay,Furniture,Desk Lamp,7,351.54,2460.78,0.05,123.04,2337.74,31.34,0.2,467.55,2836.63,Debit Card,Cancelled,M. Okafor,2,FALSE
ORD-111490,4-Apr-24,4/4/2024,CUST-3963,Carlos Johnson,Asia,Japan,Marketplace - eBay,Electronics,USB-C Hub,4,149.22,596.88,0,0,596.88,14.97,0.07,41.78,653.63,Cash on Delivery,Delivered,J. Rivera,3,TRUE
ORD-101566,16-Dec-23,12/16/2023,CUST-4438,Linda Taylor,South America,Argentina,Retail Store,Sports & Outdoors,Hiking Backpack,8,313.91,2511.28,0,0,2511.28,7.53,0.05,125.56,2644.37,Credit Card,Delivered,N/A,0,TRUE
ORD-106247,11-May-25,5/11/2025,CUST-4607,Joseph Okafor,South America,Argentina,Website,Office Supplies,Desk Organizer,8,672.61,5380.88,0.15,807.13,4573.75,5.62,0.07,320.16,4899.53,PayPal,Processing,M. Okafor,5,FALSE
ORD-113617,9-Apr-24,4/9/2024,CUST-4779,Yuki Kim,South America,Argentina,Mobile App,Toys & Games,Board Game Classic,9,775.23,6977.07,0.1,697.71,6279.36,10.23,0,0,6289.59,PayPal,Returned,M. Okafor,0,FALSE
ORD-107404,2-Nov-25,11/2/2025,CUST-4827,Susan Jones,South America,Chile,Marketplace - Amazon,Sports & Outdoors,Camping Tent,10,278.67,2786.7,0.15,418,2368.7,29.08,0.1,236.87,2634.65,PayPal,Shipped,S. Patel,4,TRUE
ORD-106449,26-Oct-23,10/26/2023,CUST-2032,Sarah Costa,Europe,Spain,Marketplace - Amazon,Toys & Games,Remote Control Car,2,736.62,1473.24,0.05,73.66,1399.58,31.48,0.07,97.97,1529.03,Gift Card,Delivered,K. Tanaka,3,TRUE
ORD-109711,28-Sep-25,9/28/2025,CUST-1403,Thomas Miller,Europe,France,Marketplace - eBay,Books,Children's Storybook,10,734.52,7345.2,0,0,7345.2,16.27,0.19,1395.59,8757.06,PayPal,Cancelled,N/A,4,TRUE
ORD-114194,24-Aug-25,8/24/2025,CUST-2845,Jennifer Muller,Africa,Nigeria,Marketplace - Amazon,Electronics,Noise Cancelling Headphones,7,362.93,2540.51,0,0,2540.51,25.17,0.07,177.84,2743.52,Credit Card,Shipped,M. Okafor,1,TRUE
ORD-112510,24-Dec-25,12/24/2025,CUST-1734,Jessica Silva,South America,Brazil,Website,Books,Cookbook,12,521.33,6255.96,0,0,6255.96,20.9,0.19,1188.63,7465.49,Bank Transfer,Shipped,M. Okafor,0,FALSE
ORD-107305,30-Sep-25,9/30/2025,CUST-4519,Ethan Williams,Oceania,New Zealand,Mobile App,Electronics,Bluetooth Speaker,8,762.21,6097.68,0.05,304.88,5792.8,5.66,0.085,492.39,6290.85,Bank Transfer,Delivered,T. Andersson,3,FALSE
ORD-108418,12-Feb-25,2/12/2025,CUST-4760,Mia Taylor,North America,USA,Marketplace - eBay,Toys & Games,Board Game Classic,12,342.32,4107.84,0,0,4107.84,21.97,0.2,821.57,4951.38,Gift Card,Delivered,L. Novak,0,FALSE
ORD-113496,1-Mar-23,3/1/2023,CUST-2885,James Lee,South America,Chile,Mobile App,Office Supplies,Notebook A5,2,230.74,461.48,0.1,46.15,415.33,8.7,0.085,35.3,459.33,Debit Card,Delivered,N/A,5,FALSE
ORD-114127,7-Jan-23,1/7/2023,CUST-1025,Mateus Rodriguez,Europe,Netherlands,Retail Store,Clothing,Running Shoes,10,217.69,2176.9,0,0,2176.9,23.63,0.085,185.04,2385.57,Bank Transfer,Processing,J. Rivera,3,FALSE
ORD-110710,22-Jan-24,1/22/2024,CUST-4514,James Kim,North America,Canada,Phone Order,Clothing,Baseball Cap,4,195.67,782.68,0,0,782.68,19.17,0.07,54.79,856.64,PayPal,Shipped,J. Rivera,4,FALSE
ORD-102244,18-Aug-24,8/18/2024,CUST-3071,Linda Jones,South America,Argentina,Marketplace - eBay,Clothing,Denim Jeans,12,618.44,7421.28,0.15,1113.19,6308.09,19.81,0.2,1261.62,7589.52,Debit Card,Processing,J. Rivera,5,FALSE
ORD-110586,31-Oct-25,10/31/2025,CUST-4948,Robert Jones,Africa,Egypt,Retail Store,Clothing,Cotton T-Shirt,8,353.89,2831.12,0.2,566.22,2264.9,17.95,0,0,2282.85,PayPal,Shipped,N/A,4,FALSE
ORD-109953,30-Jan-23,1/30/2023,CUST-1539,Sophia Rodriguez,South America,Brazil,Retail Store,Home & Kitchen,Air Fryer,4,870.98,3483.92,0,0,3483.92,31.25,0.05,174.2,3689.37,Credit Card,Shipped,S. Patel,5,FALSE
ORD-101361,27-Apr-24,4/27/2024,CUST-3677,Emma Brown,South America,Chile,Marketplace - eBay,Furniture,Standing Desk,8,564.07,4512.56,0,0,4512.56,34.32,0.05,225.63,4772.51,Debit Card,Shipped,J. Rivera,0,FALSE
ORD-103305,15-Jul-25,7/15/2025,CUST-2168,Emma Okafor,Asia,Japan,Marketplace - Amazon,Sports & Outdoors,Camping Tent,11,418.61,4604.71,0.2,920.94,3683.77,1.39,0.2,736.75,4421.91,Cash on Delivery,Shipped,N/A,4,TRUE
ORD-102325,17-May-25,5/17/2025,CUST-3051,Noah Dubois,Africa,South Africa,Marketplace - Amazon,Office Supplies,Desk Organizer,12,665.14,7981.68,0.15,1197.25,6784.43,33.43,0,0,6817.86,Credit Card,Delivered,S. Patel,5,TRUE
ORD-113471,18-Mar-24,3/18/2024,CUST-3535,Ana Johnson,South America,Brazil,Marketplace - eBay,Office Supplies,File Folders,4,259.45,1037.8,0.15,155.67,882.13,29.17,0.2,176.43,1087.73,Bank Transfer,Cancelled,A. Chen,1,TRUE
ORD-111751,4-Feb-24,2/4/2024,CUST-4035,Priya Davis,Europe,UK,Marketplace - Amazon,Clothing,Denim Jeans,2,823.55,1647.1,0.15,247.06,1400.04,18.26,0,0,1418.3,Gift Card,Delivered,N/A,3,FALSE
ORD-108041,13-Jan-24,1/13/2024,CUST-4496,Michael Kim,Africa,Nigeria,Website,Electronics,Wireless Mouse,6,662.68,3976.08,0.05,198.8,3777.28,14.28,0.05,188.86,3980.42,Cash on Delivery,Delivered,S. Patel,4,TRUE
ORD-101481,24-Oct-24,10/24/2024,CUST-1623,Carlos Wilson,Africa,Nigeria,Retail Store,Toys & Games,Board Game Classic,10,753.16,7531.6,0.2,1506.32,6025.28,10.37,0.1,602.53,6638.18,Debit Card,Delivered,N/A,0,FALSE
ORD-101834,12-May-25,5/12/2025,CUST-2211,Hiro Andersson,Oceania,New Zealand,Website,Electronics,Noise Cancelling Headphones,12,324.1,3889.2,0.1,388.92,3500.28,25.48,0.19,665.05,4190.81,Debit Card,Delivered,N/A,2,FALSE
ORD-103662,16-Oct-25,10/16/2025,CUST-4318,Elizabeth Rodriguez,Africa,Egypt,Phone Order,Electronics,Power Bank 20000mAh,3,856.09,2568.27,0.25,642.07,1926.2,11.53,0,0,1937.73,Gift Card,Delivered,K. Tanaka,1,TRUE
ORD-107695,8-Aug-23,8/8/2023,CUST-2172,William Silva,Oceania,New Zealand,Phone Order,Clothing,Running Shoes,4,864.23,3456.92,0.15,518.54,2938.38,8.67,0.19,558.29,3505.34,Bank Transfer,Delivered,T. Andersson,3,TRUE
ORD-110202,28-Apr-24,4/28/2024,CUST-3735,Lucas Van Dijk,Europe,Italy,Phone Order,Clothing,Winter Jacket,2,774.92,1549.84,0.2,309.97,1239.87,11.16,0.07,86.79,1337.82,PayPal,Delivered,A. Chen,1,TRUE
ORD-111850,2-May-23,5/2/2023,CUST-3289,James Jackson,Europe,France,Marketplace - Amazon,Furniture,Monitor Arm,4,203.9,815.6,0,0,815.6,20.97,0.07,57.09,893.66,Cash on Delivery,Delivered,T. Andersson,0,FALSE
ORD-112494,24-Jun-23,6/24/2023,CUST-1961,James Rodriguez,Oceania,Australia,Website,Furniture,Standing Desk,2,421.86,843.72,0.25,210.93,632.79,8.53,0.1,63.28,704.6,Debit Card,Shipped,T. Andersson,3,FALSE
ORD-105124,19-Jan-25,1/19/2025,CUST-2089,Priya Jones,Africa,Egypt,Retail Store,Toys & Games,Building Blocks Set,9,64.74,582.66,0.05,29.13,553.53,33.53,0.2,110.71,697.77,Bank Transfer,Delivered,S. Patel,0,TRUE
ORD-104188,3-Mar-23,3/3/2023,CUST-3972,Fatima Muller,Oceania,New Zealand,Mobile App,Electronics,Wireless Mouse,2,101.31,202.62,0.2,40.52,162.1,32.99,0.1,16.21,211.3,Credit Card,Processing,M. Okafor,4,FALSE
ORD-113686,8-Oct-25,10/8/2025,CUST-3894,Patricia Anderson,Africa,South Africa,Mobile App,Books,Children's Storybook,9,16.26,146.34,0.25,36.59,109.75,3.9,0.1,10.98,124.63,Gift Card,Delivered,R. Silva,5,FALSE
ORD-107472,17-Jan-24,1/17/2024,CUST-1938,David Van Dijk,South America,Brazil,Marketplace - Amazon,Electronics,Power Bank 20000mAh,11,444.42,4888.62,0.15,733.29,4155.33,31.23,0.1,415.53,4602.09,Debit Card,Delivered,S. Patel,3,TRUE
ORD-107655,18-Apr-25,4/18/2025,CUST-2587,Linda Brown,Oceania,Australia,Website,Furniture,Monitor Arm,8,730.9,5847.2,0,0,5847.2,25.15,0.19,1110.97,6983.32,Debit Card,Delivered,R. Silva,2,TRUE
ORD-113335,11-Aug-25,8/11/2025,CUST-4302,Ana Martin,South America,Brazil,Mobile App,Toys & Games,Action Figure,7,883.06,6181.42,0.15,927.21,5254.21,0.73,0.07,367.79,5622.73,Gift Card,Shipped,T. Andersson,5,TRUE
ORD-112050,4-Sep-25,9/4/2025,CUST-2848,David Costa,Oceania,New Zealand,Retail Store,Sports & Outdoors,Camping Tent,11,156.55,1722.05,0.05,86.1,1635.95,22.08,0.1,163.6,1821.63,Credit Card,Processing,R. Silva,1,TRUE
ORD-108886,1-Nov-25,11/1/2025,CUST-3760,Noah Dubois,Africa,Nigeria,Mobile App,Clothing,Denim Jeans,9,380.71,3426.39,0.2,685.28,2741.11,34.59,0.05,137.06,2912.76,PayPal,Delivered,A. Chen,5,TRUE
ORD-105242,8-Nov-23,11/8/2023,CUST-4148,Robert Jones,South America,Brazil,Phone Order,Office Supplies,Whiteboard Markers,5,520.92,2604.6,0.05,130.23,2474.37,29.7,0.19,470.13,2974.2,PayPal,Delivered,K. Tanaka,0,TRUE
ORD-114278,20-Jul-24,7/20/2024,CUST-2036,Emma Nguyen,Europe,France,Marketplace - eBay,Toys & Games,Puzzle 1000pc,7,225.56,1578.92,0,0,1578.92,15.63,0.085,134.21,1728.76,PayPal,Delivered,M. Okafor,4,FALSE
ORD-105835,30-Dec-25,12/30/2025,CUST-2513,Richard Wilson,South America,Brazil,Mobile App,Sports & Outdoors,Water Bottle Insulated,2,674.57,1349.14,0.05,67.46,1281.68,11.32,0.19,243.52,1536.52,Gift Card,Cancelled,J. Rivera,5,FALSE
ORD-110805,15-Apr-23,4/15/2023,CUST-2287,James Martinez,North America,USA,Retail Store,Books,Children's Storybook,5,225.81,1129.05,0.05,56.45,1072.6,26.77,0.05,53.63,1153,Credit Card,Delivered,J. Rivera,5,FALSE
ORD-101187,19-Sep-23,9/19/2023,CUST-4972,Robert Okafor,Europe,UK,Retail Store,Clothing,Denim Jeans,5,65.69,328.45,0,0,328.45,30.18,0.05,16.42,375.05,Credit Card,Delivered,T. Andersson,5,FALSE
ORD-109562,1-Nov-23,11/1/2023,CUST-4577,William Andersson,Africa,Egypt,Website,Office Supplies,Sticky Notes,4,447.96,1791.84,0.25,447.96,1343.88,18.39,0.1,134.39,1496.66,Bank Transfer,Delivered,A. Chen,5,FALSE
ORD-101908,25-Mar-23,3/25/2023,CUST-3788,Karen Moore,North America,Canada,Retail Store,Home & Kitchen,Non-Stick Pan Set,9,659.01,5931.09,0.05,296.55,5634.54,28.19,0.05,281.73,5944.46,PayPal,Processing,T. Andersson,5,TRUE
ORD-104089,2-Oct-23,10/2/2023,CUST-4905,Sophia Garcia,Europe,Netherlands,Website,Toys & Games,Puzzle 1000pc,8,359.81,2878.48,0,0,2878.48,15.27,0.19,546.91,3440.66,Bank Transfer,Delivered,T. Andersson,0,TRUE
ORD-102478,3-Sep-24,9/3/2024,CUST-4069,Michael Andersson,Asia,Singapore,Website,Office Supplies,Printer Paper Ream,8,344.61,2756.88,0,0,2756.88,4.99,0.2,551.38,3313.25,Credit Card,Processing,M. Okafor,5,FALSE
ORD-108209,23-Mar-24,3/23/2024,CUST-3634,Li Davis,South America,Argentina,Retail Store,Home & Kitchen,Electric Kettle,12,663.41,7960.92,0.2,1592.18,6368.74,31.93,0.05,318.44,6719.11,Credit Card,Delivered,M. Okafor,4,FALSE
ORD-110707,23-Apr-24,4/23/2024,CUST-1969,David Garcia,Africa,Nigeria,Marketplace - Amazon,Sports & Outdoors,Camping Tent,8,364.77,2918.16,0.15,437.72,2480.44,27.22,0.2,496.09,3003.75,Credit Card,Delivered,M. Okafor,4,TRUE
ORD-114401,8-Oct-23,10/8/2023,CUST-1037,Wei Taylor,Africa,Nigeria,Retail Store,Electronics,Webcam HD,10,770.13,7701.3,0.15,1155.19,6546.11,30.51,0.085,556.42,7133.04,Bank Transfer,Delivered,L. Novak,3,FALSE
ORD-110398,25-Jan-24,1/25/2024,CUST-4474,Charles Martin,Europe,Spain,Marketplace - eBay,Furniture,Ergonomic Office Chair,5,407.79,2038.95,0.05,101.95,1937,34.33,0.05,96.85,2068.18,PayPal,Delivered,J. Rivera,0,FALSE
ORD-106848,6-Sep-25,9/6/2025,CUST-1389,James Johnson,Africa,Egypt,Marketplace - Amazon,Clothing,Running Shoes,8,683.8,5470.4,0.1,547.04,4923.36,32.45,0,0,4955.81,Bank Transfer,Delivered,J. Rivera,2,FALSE
ORD-111788,1-Nov-23,11/1/2023,CUST-3844,Ava Andersson,Oceania,New Zealand,Phone Order,Clothing,Denim Jeans,12,830.36,9964.32,0.05,498.22,9466.1,34.76,0.1,946.61,10447.47,Gift Card,Delivered,M. Okafor,4,TRUE
ORD-101487,19-Aug-25,8/19/2025,CUST-4621,Jennifer Rossi,Asia,India,Marketplace - Amazon,Sports & Outdoors,Camping Tent,11,687.55,7563.05,0.1,756.31,6806.74,13.69,0.19,1293.28,8113.71,Gift Card,Cancelled,K. Tanaka,3,TRUE
ORD-101677,26-Apr-25,4/26/2025,CUST-2471,Michael Martin,Europe,Italy,Marketplace - Amazon,Toys & Games,Puzzle 1000pc,10,719.6,7196,0,0,7196,5.08,0.05,359.8,7560.88,Bank Transfer,Shipped,J. Rivera,0,TRUE
ORD-113473,23-Oct-23,10/23/2023,CUST-2140,Yuki Rodriguez,South America,Brazil,Phone Order,Books,Business Strategy Book,12,776.14,9313.68,0.15,1397.05,7916.63,34.09,0.05,395.83,8346.55,Credit Card,Delivered,M. Okafor,4,FALSE
ORD-102354,5-Sep-25,9/5/2025,CUST-4161,Hiro Jones,North America,Mexico,Marketplace - eBay,Books,Business Strategy Book,6,753.82,4522.92,0,0,4522.92,23.3,0.2,904.58,5450.8,Cash on Delivery,Processing,T. Andersson,0,FALSE
ORD-108849,27-Aug-25,8/27/2025,CUST-1847,Mohammed Miller,Oceania,Australia,Website,Home & Kitchen,Electric Kettle,10,347.36,3473.6,0.2,694.72,2778.88,13.27,0.07,194.52,2986.67,Gift Card,Delivered,K. Tanaka,4,TRUE
ORD-101572,1-May-23,5/1/2023,CUST-2024,David Rossi,Oceania,Australia,Mobile App,Furniture,Monitor Arm,12,115.52,1386.24,0,0,1386.24,14.61,0.1,138.62,1539.47,Debit Card,Shipped,K. Tanaka,4,FALSE
ORD-109930,3-Jun-23,6/3/2023,CUST-1311,Susan Kumar,Oceania,Australia,Marketplace - eBay,Sports & Outdoors,Dumbbell Set 20kg,1,573.92,573.92,0,0,573.92,12.24,0,0,586.16,Cash on Delivery,Delivered,J. Rivera,0,FALSE
ORD-105516,4-Feb-24,2/4/2024,CUST-4756,Sarah Jones,Africa,South Africa,Website,Clothing,Denim Jeans,1,420.47,420.47,0.25,105.12,315.35,16.5,0.085,26.8,358.65,Bank Transfer,Delivered,S. Patel,0,FALSE
ORD-112048,24-Jun-25,6/24/2025,CUST-1254,Patricia Taylor,Oceania,New Zealand,Website,Clothing,Running Shoes,8,478.04,3824.32,0.15,573.65,3250.67,9.1,0.07,227.55,3487.32,Debit Card,Delivered,J. Rivera,4,FALSE
ORD-104496,28-Jun-25,6/28/2025,CUST-3221,Sarah Muller,North America,USA,Phone Order,Furniture,Filing Cabinet,10,37.29,372.9,0.15,55.93,316.97,14.57,0.05,15.85,347.39,Debit Card,Delivered,T. Andersson,2,TRUE
ORD-111039,25-Dec-25,12/25/2025,CUST-4231,Patricia Brown,Europe,Italy,Phone Order,Books,Business Strategy Book,3,780.06,2340.18,0.15,351.03,1989.15,18.99,0.1,198.92,2207.06,Debit Card,Delivered,J. Rivera,4,TRUE
ORD-111173,29-Mar-23,3/29/2023,CUST-2660,Sarah Dubois,Africa,South Africa,Retail Store,Furniture,Monitor Arm,8,279.8,2238.4,0,0,2238.4,22.63,0.19,425.3,2686.33,Cash on Delivery,Delivered,A. Chen,3,TRUE
ORD-100619,12-Aug-24,8/12/2024,CUST-4816,Mateus Martin,Africa,Egypt,Marketplace - eBay,Home & Kitchen,Non-Stick Pan Set,5,362.29,1811.45,0,0,1811.45,19.11,0,0,1830.56,Gift Card,Cancelled,L. Novak,0,TRUE
ORD-112797,25-Mar-25,3/25/2025,CUST-2107,Li Okafor,North America,USA,Retail Store,Electronics,Noise Cancelling Headphones,8,702.49,5619.92,0.15,842.99,4776.93,8.75,0.19,907.62,5693.3,Debit Card,Cancelled,L. Novak,4,FALSE
ORD-106224,9-Sep-23,9/9/2023,CUST-3850,Raj Rodriguez,Asia,Singapore,Retail Store,Home & Kitchen,Coffee Maker,6,838.58,5031.48,0.1,503.15,4528.33,21.72,0.07,316.98,4867.03,Credit Card,Delivered,S. Patel,0,FALSE
ORD-106881,11-Jun-23,6/11/2023,CUST-2349,Priya Jones,North America,Mexico,Marketplace - eBay,Clothing,Denim Jeans,2,532.05,1064.1,0.05,53.2,1010.9,10.08,0.05,50.55,1071.53,Cash on Delivery,Shipped,K. Tanaka,3,FALSE
ORD-102848,29-Nov-23,11/29/2023,CUST-3057,Thomas Kumar,North America,Mexico,Website,Furniture,Standing Desk,3,56.52,169.56,0,0,169.56,16.62,0.07,11.87,198.05,Gift Card,Delivered,J. Rivera,0,TRUE
ORD-114525,6-Aug-25,8/6/2025,CUST-3953,David Johnson,Africa,Nigeria,Marketplace - Amazon,Sports & Outdoors,Yoga Mat,10,868.05,8680.5,0,0,8680.5,2.8,0.19,1649.3,10332.6,Cash on Delivery,Cancelled,T. Andersson,5,FALSE
ORD-100868,7-Mar-24,3/7/2024,CUST-1325,Patricia Perez,South America,Brazil,Marketplace - Amazon,Furniture,Ergonomic Office Chair,2,137.16,274.32,0.25,68.58,205.74,4.41,0.19,39.09,249.24,Credit Card,Processing,T. Andersson,2,FALSE
ORD-102508,19-Jan-24,1/19/2024,CUST-3361,Richard Andersson,Oceania,New Zealand,Phone Order,Toys & Games,Puzzle 1000pc,12,675.48,8105.76,0,0,8105.76,26.82,0.2,1621.15,9753.73,Debit Card,Shipped,N/A,5,TRUE
ORD-104983,4-Apr-24,4/4/2024,CUST-1503,Karen Okafor,South America,Brazil,Marketplace - Amazon,Furniture,Bookshelf,11,69.81,767.91,0,0,767.91,25.6,0.2,153.58,947.09,Debit Card,Delivered,N/A,4,TRUE
ORD-110303,27-Aug-24,8/27/2024,CUST-4089,Thomas Johnson,Asia,South Korea,Website,Toys & Games,Puzzle 1000pc,12,404.48,4853.76,0,0,4853.76,12.48,0.05,242.69,5108.93,PayPal,Delivered,S. Patel,4,TRUE
ORD-104696,9-Aug-25,8/9/2025,CUST-3478,Li Silva,Oceania,New Zealand,Website,Electronics,Webcam HD,2,687.28,1374.56,0.1,137.46,1237.1,3.94,0,0,1241.04,Credit Card,Delivered,N/A,5,TRUE
ORD-108040,2-Apr-23,4/2/2023,CUST-4154,Patricia Martin,Asia,Japan,Marketplace - eBay,Home & Kitchen,Coffee Maker,9,665.3,5987.7,0,0,5987.7,8.43,0.2,1197.54,7193.67,Cash on Delivery,Delivered,M. Okafor,4,FALSE
ORD-104419,23-May-24,5/23/2024,CUST-2944,Mary Moore,Oceania,New Zealand,Website,Office Supplies,Desk Organizer,9,426.2,3835.8,0.05,191.79,3644.01,30.26,0.05,182.2,3856.47,Credit Card,Delivered,A. Chen,4,TRUE
ORD-107004,29-Dec-23,12/29/2023,CUST-3001,Ethan Thomas,Africa,Egypt,Mobile App,Clothing,Wool Socks (3pk),6,896.31,5377.86,0.15,806.68,4571.18,19.66,0.085,388.55,4979.39,Credit Card,Delivered,A. Chen,2,TRUE
ORD-108650,11-Jul-24,7/11/2024,CUST-4258,Wei Garcia,North America,Mexico,Retail Store,Sports & Outdoors,Camping Tent,9,196.23,1766.07,0.25,441.52,1324.55,18.29,0.19,251.66,1594.5,Debit Card,Cancelled,S. Patel,2,TRUE
ORD-110326,26-May-23,5/26/2023,CUST-1688,Ava Brown,Europe,Spain,Retail Store,Home & Kitchen,Coffee Maker,3,700.9,2102.7,0.2,420.54,1682.16,5.82,0.05,84.11,1772.09,Gift Card,Cancelled,N/A,4,TRUE
ORD-107707,3-Feb-23,2/3/2023,CUST-3144,Joseph Wilson,Oceania,Australia,Phone Order,Furniture,Desk Lamp,12,269.73,3236.76,0,0,3236.76,20.15,0.07,226.57,3483.48,Debit Card,Delivered,R. Silva,0,TRUE
ORD-113406,18-Jan-24,1/18/2024,CUST-1810,Mary Jones,Europe,Italy,Mobile App,Clothing,Running Shoes,7,770.65,5394.55,0,0,5394.55,11.74,0.19,1024.96,6431.25,Bank Transfer,Delivered,L. Novak,2,FALSE
ORD-113159,15-Jul-24,7/15/2024,CUST-4856,Joseph Taylor,Oceania,New Zealand,Marketplace - eBay,Sports & Outdoors,Yoga Mat,2,466.99,933.98,0,0,933.98,3.26,0,0,937.24,Bank Transfer,Shipped,R. Silva,0,TRUE
ORD-100791,19-Mar-25,3/19/2025,CUST-3623,Charles Miller,Africa,Nigeria,Phone Order,Books,Business Strategy Book,7,229.59,1607.13,0.15,241.07,1366.06,25.74,0.1,136.61,1528.41,Credit Card,Cancelled,L. Novak,3,TRUE
ORD-107786,10-Jun-23,6/10/2023,CUST-3448,Noah Perez,Africa,Nigeria,Marketplace - Amazon,Books,Business Strategy Book,3,602.08,1806.24,0.25,451.56,1354.68,2.03,0,0,1356.71,PayPal,Delivered,N/A,3,TRUE
ORD-107451,30-Jun-25,6/30/2025,CUST-4062,Jennifer Nguyen,South America,Argentina,Marketplace - eBay,Office Supplies,Notebook A5,12,553.02,6636.24,0.2,1327.25,5308.99,32.15,0,0,5341.14,Cash on Delivery,Delivered,L. Novak,0,FALSE
ORD-113841,1-Nov-25,11/1/2025,CUST-2369,Carlos Miller,South America,Argentina,Mobile App,Office Supplies,Ballpoint Pens (12pk),9,487.43,4386.87,0.2,877.37,3509.5,27.48,0.07,245.67,3782.65,Gift Card,Delivered,N/A,5,FALSE
ORD-111800,23-Jan-23,1/23/2023,CUST-2664,Emma Andersson,North America,USA,Phone Order,Office Supplies,Ballpoint Pens (12pk),2,237.4,474.8,0,0,474.8,20.77,0.085,40.36,535.93,Credit Card,Delivered,J. Rivera,1,TRUE
ORD-103823,13-Feb-25,2/13/2025,CUST-2324,Mary Smith,North America,USA,Retail Store,Toys & Games,Building Blocks Set,8,234.69,1877.52,0.05,93.88,1783.64,31.19,0.05,89.18,1904.01,Bank Transfer,Delivered,J. Rivera,0,TRUE
ORD-110453,14-Sep-25,9/14/2025,CUST-4048,Joseph Muller,Oceania,New Zealand,Mobile App,Sports & Outdoors,Hiking Backpack,9,120.9,1088.1,0.05,54.41,1033.69,33.93,0.07,72.36,1139.98,Cash on Delivery,Shipped,J. Rivera,5,TRUE
ORD-107516,31-Oct-24,10/31/2024,CUST-4433,Ethan Williams,Africa,Egypt,Retail Store,Furniture,Desk Lamp,8,357.36,2858.88,0.2,571.78,2287.1,5.82,0,0,2292.92,Credit Card,Shipped,K. Tanaka,5,TRUE
ORD-107830,29-Sep-25,9/29/2025,CUST-2481,Joseph Muller,South America,Chile,Website,Office Supplies,Printer Paper Ream,9,7.9,71.1,0.15,10.66,60.44,21.12,0.19,11.48,93.04,PayPal,Delivered,T. Andersson,4,FALSE
ORD-114350,2-Oct-24,10/2/2024,CUST-4468,Michael Okafor,Europe,UK,Mobile App,Electronics,Mechanical Keyboard,10,289.67,2896.7,0,0,2896.7,32.96,0.07,202.77,3132.43,PayPal,Delivered,R. Silva,2,FALSE
ORD-102809,12-Sep-25,9/12/2025,CUST-1208,Mary Johnson,Asia,Singapore,Mobile App,Sports & Outdoors,Resistance Bands,3,731.34,2194.02,0.25,548.5,1645.52,34.96,0,0,1680.48,Gift Card,Shipped,J. Rivera,3,FALSE
ORD-105051,12-Oct-23,10/12/2023,CUST-3809,Fatima Smith,Europe,Netherlands,Mobile App,Toys & Games,Remote Control Car,5,685.48,3427.4,0.15,514.11,2913.29,15.8,0.19,553.53,3482.62,Bank Transfer,Processing,K. Tanaka,5,TRUE
ORD-103519,23-Jan-23,1/23/2023,CUST-2027,Liam Andersson,Oceania,New Zealand,Website,Furniture,Bookshelf,8,876.09,7008.72,0.15,1051.31,5957.41,8.27,0.1,595.74,6561.42,Gift Card,Shipped,R. Silva,4,TRUE
ORD-112939,30-Dec-23,12/30/2023,CUST-2468,Fatima Smith,South America,Chile,Website,Furniture,Monitor Arm,8,692.6,5540.8,0,0,5540.8,17.39,0,0,5558.19,Bank Transfer,Shipped,S. Patel,0,FALSE
ORD-108926,19-Mar-25,3/19/2025,CUST-1964,Richard Miller,Oceania,New Zealand,Mobile App,Furniture,Monitor Arm,11,628.51,6913.61,0.05,345.68,6567.93,21.84,0.05,328.4,6918.17,Credit Card,Delivered,L. Novak,5,FALSE
